DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,dayid,compnumber
2010-06-02,1.5,0,0,0,30.6,19.4,170,190,5.4,7.6,1382,1526
2010-06-03,2.1,0,0,0,30.6,19.4,280,270,6.3,8.9,1383,1540
2010-06-04,1.7,0,0,0,31.1,22.2,220,180,5.4,7.6,1384,1692
2010-06-05,3.3,0,0,0,31.1,24.4,270,260,7.2,10.7,1385,1520
2010-06-06,3.8,0.5,0,0,31.7,16.1,230,240,9.4,14.3,1386,1335
2010-06-07,3.1,0,0,0,23.9,13.9,270,260,6.7,9.4,1387,1383
2010-06-08,2.3,0,0,0,23.9,14.4,330,330,7.2,9.8,1388,1494
2010-06-09,1.9,22.6,0,0,20,13.9,160,160,5.8,8,1389,1364
2010-06-10,1.6,6.4,0,0,23.3,14.4,50,320,4.5,6.3,1390,1537
2010-06-11,1.9,0,0,0,21.7,14.4,60,140,5.4,6.7,1391,1653
2010-06-12,2.1,0,0,0,26.1,16.1,200,210,5.4,7.6,1392,1418
2010-06-13,2.8,7.6,0,0,25.6,18.3,60,60,5.4,7.2,1393,1236
2010-06-14,1.1,0.3,0,0,26.1,17.8,70,70,3.6,4.5,1394,1347
2010-06-15,2.4,0,0,0,27.2,17.8,60,50,5.8,8,1395,1486
2010-06-16,2.2,0,0,0,23.9,17.8,160,190,5.8,10.7,1396,1505
2010-06-17,3.2,11.4,0,0,23.3,18.3,290,290,7.6,13.4,1397,1554
2010-06-18,1.5,0,0,0,30,15.6,250,170,4,6.3,1398,1630
2010-06-19,2.2,0,0,0,27.2,17.8,140,170,5.8,7.6,1399,1487
2010-06-20,1.7,0,0,0,31.7,21.7,300,290,6.3,9.8,1400,1360
2010-06-21,1.7,0,0,0,30.6,21.7,270,270,6.3,8,1401,1361
2010-06-22,1.7,6.9,0,0,30.6,21.7,150,160,5.8,8.9,1402,1433
2010-06-23,2.7,0,0,0,31.7,21.7,260,270,6.7,10.3,1403,1519
2010-06-24,2.9,0,0,0,33.3,24.4,290,290,8,14.8,1404,1480
2010-06-25,2.1,0,0,0,30.6,21.7,250,300,4.5,7.2,1405,1659
2010-06-26,1.6,0,0,0,31.7,21.7,250,280,5.4,8,1406,1497
2010-06-27,1.7,0,0,0,32.8,21.7,270,280,5.4,7.6,1407,1332
2010-06-28,3.1,0.3,0,0,33.9,24.4,300,300,7.2,11.2,1408,1434
2010-06-29,2.9,0,0,0,32.8,21.1,260,280,6.7,10.7,1409,1504
2010-06-30,2.6,0,0,0,26.1,16.7,270,320,6.3,9.4,1410,1485
2010-07-01,2.7,0,0,0,25,16.7,320,340,6.3,9.8,1411,1787
2010-07-02,2.2,0,0,0,27.8,16.1,50,60,6.3,9.4,1412,1495
2010-07-03,1.5,0,0,0,31.7,18.3,270,290,4.5,6.3,1413,1389
2010-07-04,2.4,0,0,0,35.6,22.8,260,270,5.4,7.6,1414,1349
2010-07-05,1.4,0,0,0,37.2,24.4,70,280,4,6.3,1415,1319
2010-07-06,1.5,0,0,0,39.4,27.2,50,30,5.4,6.7,1416,1391
2010-07-07,2.1,0,0,0,37.8,26.7,140,50,6.3,9.4,1417,1442
2010-07-08,1.6,0,0,0,31.7,25,170,150,5.8,7.6,1418,1460
2010-07-09,2.5,0.5,0,0,32.2,23.9,150,180,5.8,8.9,1419,1553
2010-07-10,1.7,0,0,0,28.3,22.8,350,340,5.4,7.2,1420,1555
2010-07-11,1.6,0,0,0,34.4,21.7,330,340,5.4,8,1421,1295
2010-07-12,2,0,0,0,34.4,22.8,160,150,6.7,10.3,1422,1395
2010-07-13,2.2,21.3,0,0,28.3,22.8,160,150,5.8,9.4,1423,1319
2010-07-14,1.9,11.4,0,0,26.1,22.8,60,70,7.2,9.8,1424,1447
2010-07-15,2.4,0,0,0,30.6,22.2,70,150,4.5,6.3,1425,1578
2010-07-16,2.2,0,0,0,33.9,23.3,260,250,6.3,9.8,1426,1602
2010-07-17,2.4,0,0,0,34.4,24.4,260,280,6.7,9.8,1427,1503
2010-07-18,2.5,0,0,0,34.4,25.6,270,270,6.3,8.9,1428,1303
2010-07-19,1.6,3.8,0,0,33.3,22.2,350,350,6.7,10.3,1429,1390
2010-07-20,1.6,0,0,0,31.7,23.3,280,270,4.5,6.3,1430,1571
2010-07-21,1.8,0,0,0,33.9,24.4,250,40,6.3,9.8,1431,1482
2010-07-22,3,0,0,0,32.2,23.3,300,260,7.6,11.6,1432,1554
2010-07-23,0.7,17.8,0,0,30.6,22.8,280,290,8,13.9,1433,1498
2010-07-24,2.4,0,0,0,36.1,26.7,220,210,5.8,8.9,1434,1455
2010-07-25,2.5,8.9,0,0,33.9,21.1,290,0,4.5,0,1435,1332
2010-07-26,2.9,0,0,0,30.6,20,290,290,6.7,11.2,1436,1353
2010-07-27,1.9,0,0,0,32.8,21.1,160,150,4.5,6.3,1437,1473
2010-07-28,2.9,0,0,0,31.7,23.3,210,220,5.8,8.9,1438,1429
2010-07-29,2.6,2.3,0,0,31.7,23.3,220,220,6.3,9.8,1439,1576
2010-07-30,2.2,0,0,0,29.4,18.9,40,290,5.4,7.2,1440,1476
2010-07-31,2.2,0,0,0,29.4,18.9,40,160,4.5,6.3,1441,1437
2010-08-01,1.5,0,0,0,26.7,21.1,140,150,4.5,6.3,1442,1627
2010-08-02,2.2,0,0,0,29.4,20.6,220,230,6.3,9.8,1443,1398
2010-08-03,3.1,0,0,0,30,22.2,220,220,6.3,8,1444,1317
2010-08-04,2.4,0,0,0,32.8,23.9,230,230,5.4,7.6,1445,1409
2010-08-05,3,0.5,0,0,35,25,240,260,6.7,11.2,1446,1473
2010-08-06,2.2,0,0,0,32.2,21.1,280,280,6.3,11.2,1447,1618
2010-08-07,1.6,0,0,0,30.6,20,170,190,4.5,7.2,1448,1438
2010-08-08,3,0,0,0,31.7,22.8,170,160,5.8,9.4,1449,1423
2010-08-09,2.6,0,0,0,34.4,23.3,170,170,5.8,8.9,1450,1307
2010-08-10,1.5,0,0,0,33.3,25.6,220,230,5.8,7.2,1451,1565
2010-08-11,2.3,0,0,0,33.9,24.4,50,50,5.8,7.6,1452,1576
2010-08-12,2.6,2.3,0,0,24.4,20,60,70,5.4,7.2,1453,1439
2010-08-13,3.3,0,0,0,27.8,20,70,70,6.7,9.4,1454,1509
2010-08-14,2.4,0,0,0,27.8,18.3,140,150,5.8,8,1455,1503
2010-08-15,2.1,4.1,0,0,25,19.4,170,180,5.4,8,1456,1452
2010-08-16,1.8,2.8,0,0,30,20.6,210,210,5.4,7.6,1457,1335
2010-08-17,1.4,0,0,0,32.8,23.3,250,240,4.5,6.7,1458,1438
2010-08-18,2,0,0,0,30,22.2,90,130,5.8,6.7,1459,1453
2010-08-19,1.1,0,0,0,32.8,20,180,170,4,6.3,1460,1420
2010-08-20,2.5,0,0,0,32.2,22.8,60,50,6.7,8,1461,1527
2010-08-21,2.3,0,0,0,29.4,18.9,60,70,5.8,7.6,1462,1446
2010-08-22,2.9,42.9,0,0,26.7,20.6,140,140,7.2,12.5,1463,1228
2010-08-23,3.6,26.7,0,0,21.1,18.3,50,60,8.9,13,1464,1200
2010-08-24,4.4,0.5,0,0,21.1,17.8,50,30,8,11.6,1465,1371
2010-08-25,1.6,25.4,0,0,20.6,17.8,30,50,5.4,8,1466,1408
2010-08-26,2.5,0,0,0,27.8,18.3,270,250,6.3,9.4,1467,1444
2010-08-27,1.8,0,0,0,26.1,16.1,290,0,4,0,1468,1515
2010-08-28,1.6,0,0,0,28.3,16.7,50,70,5.4,7.2,1469,1393
2010-08-29,1.5,0,0,0,34.4,19.4,270,280,4.5,6.3,1470,1370
2010-08-30,1.6,0,0,0,33.3,22.2,60,30,5.4,7.2,1471,1366
2010-08-31,1.6,0,0,0,35.6,24.4,270,280,4.5,5.8,1472,1361
2010-09-01,1.4,0,0,0,35.6,24.4,210,220,4.5,8.9,1473,1834
2010-09-02,2.7,0,0,0,34.4,25.6,160,170,5.4,7.6,1474,1517
2010-09-03,2.7,0,0,0,29.4,23.9,50,60,8,10.3,1475,1610
2010-09-04,4.7,0,0,0,27.2,17.8,270,260,8.9,13.4,1476,1553
2010-09-05,2.3,0,0,0,25.6,16.1,270,240,6.3,10.3,1477,1395
2010-09-06,1.9,0,0,0,26.7,15.6,220,220,5.4,8,1478,1291
2010-09-07,2.8,0,0,0,31.7,20,230,190,5.8,8,1479,1431
2010-09-08,3.7,0,0,0,32.2,18.9,290,310,7.6,13.4,1480,1618
2010-09-09,3.1,0,0,0,21.1,16.1,290,280,6.7,11.2,1481,1487
2010-09-10,2.5,0,0,0,23.3,16.1,340,260,5.8,9.4,1482,1628
2010-09-11,2.4,0,0,0,26.1,15,40,20,5.8,8,1483,1616
2010-09-12,2.8,3.8,0,0,19.4,15,120,80,6.3,8.9,1484,1258
2010-09-13,1.5,3.3,0,0,25,15,170,0,4,0,1485,1235
2010-09-14,2.2,0,0,0,24.4,15.6,270,290,7.2,10.7,1486,1399
2010-09-15,2.6,0,0,0,22.2,13.9,290,300,6.7,10.3,1487,1591
2010-09-16,2.4,11.7,0,0,22.2,13.9,270,280,6.7,10.7,1488,1349
2010-09-17,2,1.3,0,0,21.7,15,340,320,5.8,7.6,1489,1565
2010-09-18,1.5,0,0,0,21.1,14.4,150,150,4,6.7,1490,1508
2010-09-19,1.2,0,0,0,27.2,16.1,330,310,4,5.8,1491,1424
2010-09-20,3,0,0,0,23.3,15,50,60,6.7,9.8,1492,1333
2010-09-21,2.2,0,0,0,23.3,12.2,210,200,6.7,10.7,1493,1499
2010-09-22,2.6,3,0,0,30.6,17.8,290,300,8.9,13.9,1494,1457
2010-09-23,2.2,0,0,0,27.2,18.9,150,150,5.8,7.2,1495,1575
2010-09-24,1.6,0,0,0,29.4,19.4,230,230,5.8,9.8,1496,1623
2010-09-25,3.2,0,0,0,31.7,19.4,280,280,6.7,9.8,1497,1578
2010-09-26,3.8,0,0,0,22.2,17.2,50,60,8.9,11.2,1498,1329
2010-09-27,0.6,33.8,0,0,22.2,16.1,50,70,7.6,11.2,1499,1309
2010-09-28,0,8.4,0,0,22.8,21.1,160,180,5.8,10.3,1500,1426
2010-09-29,1.9,0,0,0,25.6,17.2,250,210,4,6.3,1501,1555
2010-09-30,0,27.9,0,0,23.9,20.6,170,200,8,14.8,1502,1463
2010-10-01,0,62.5,0,0,23.3,15,30,300,6.7,11.2,1503,1842
2010-10-02,1.9,0,0,0,18.9,11.1,50,30,6.3,7.6,1504,1556
2010-10-03,5.1,0.8,0,0,17.8,10,60,60,8.9,13.4,1505,1288
2010-10-04,4.4,8.6,0,0,12.8,11.1,40,60,8.9,12.5,1506,1182
2010-10-05,3.5,0,0,0,16.1,11.7,50,60,7.2,10.3,1507,1538
2010-10-06,2.5,0,0,0,17.8,12.2,230,200,5.8,7.2,1508,1533
2010-10-07,3.4,0,0,0,21.7,11.7,270,270,7.6,12.5,1509,1507
2010-10-08,2.8,0,0,0,22.8,12.2,250,250,5.8,8.9,1510,1609
2010-10-09,2.5,0,0,0,22.2,12.2,290,320,6.7,9.4,1511,1560
2010-10-10,1.8,0,0,0,20.6,7.8,230,230,6.3,9.4,1512,1394
2010-10-11,1,28.7,0,0,23.9,13.9,280,290,8,11.6,1513,1248
2010-10-12,1.7,2.3,0,0,20.6,12.2,40,40,4.5,7.2,1514,1467
2010-10-13,2,0,0,0,17.8,8.9,50,30,5.4,7.6,1515,1516
2010-10-14,1.5,15.5,0,0,17.2,10,70,130,5.4,8,1516,1539
2010-10-15,5.1,0.5,0,0,13.9,9.4,270,280,9.4,15.6,1517,1633
2010-10-16,4.7,0,0,0,14.4,10,290,270,9.8,14.3,1518,1437
2010-10-17,2.3,0,0,0,20.6,8.9,300,320,6.7,10.3,1519,1290
2010-10-18,2.6,0,0,0,15.6,10,240,240,6.3,8.9,1520,1328
2010-10-19,1.2,0.8,0,0,15,8.3,210,260,4,6.3,1521,1390
2010-10-20,1.6,0,0,0,15,8.3,230,230,5.4,7.2,1522,1643
2010-10-21,3.3,0.3,0,0,16.7,9.4,270,280,7.6,10.7,1523,1527
2010-10-22,3.4,0,0,0,11.7,7.8,270,300,8,12.5,1524,1604
2010-10-23,2.3,0,0,0,17.8,6.7,230,250,5.8,7.2,1525,1562
2010-10-24,1.5,0,0,0,20,11.7,60,0,3.1,0,1526,1314
2010-10-25,2.1,0,0,0,23.3,12.2,210,230,6.7,8.9,1527,1383
2010-10-26,2.8,0,0,0,22.2,17.2,220,220,5.4,8,1528,1490
2010-10-27,2.6,4.8,0,0,23.9,18.3,220,200,5.8,9.8,1529,1505
2010-10-28,3.1,0,0,0,23.3,13.3,250,220,6.7,11.2,1530,1550
2010-10-29,4.3,0,0,0,13.9,8.3,290,300,8,13.4,1531,1661
2010-10-30,3.3,0,0,0,13.9,5.6,220,230,7.2,10.7,1532,1382
2010-10-31,3.8,0,0,0,14.4,5.6,290,300,7.6,13,1533,1392
2010-11-01,2.6,0,0,0,9.4,2.8,330,280,5.4,8.9,1534,1488
2010-11-02,1.4,0,0,0,10,2.2,50,320,4.5,7.6,1535,1245
2010-11-03,1.7,0,0,0,12.2,5,150,160,5.8,7.6,1536,1457
2010-11-04,3,27.7,0,0,10.6,8.3,60,70,7.6,10.7,1537,1305
2010-11-05,2.4,1.3,0,0,11.1,7.2,250,260,5.4,8,1538,1573
2010-11-06,2.4,0,0,0,10.6,4.4,20,70,5.8,9.4,1539,1412
2010-11-07,3.1,0,0,0,10.6,2.2,290,300,7.2,10.3,1540,1241
2010-11-08,4.6,1,0,0,7.2,4.4,290,290,9.4,14.3,1541,1191
2010-11-09,3.6,0,0,0,12.2,5,330,320,7.6,12.5,1542,1409
2010-11-10,3.4,0,0,0,13.3,7.8,40,50,6.7,10.3,1543,1561
2010-11-11,3,0,0,0,13.3,5.6,50,50,8,10.7,1544,1334
2010-11-12,2.6,0,0,0,16.7,7.2,50,60,5.8,7.2,1545,1636
2010-11-13,1.4,0,0,0,17.8,7.8,50,40,3.6,5.4,1546,1532
2010-11-14,1.6,0,0,0,16.1,7.8,140,140,5.4,7.2,1547,1216
2010-11-15,2.5,0,0,0,13.9,10,60,70,5.4,6.7,1548,1383
2010-11-16,3,11.4,0,0,15,11.1,120,130,7.6,12.5,1549,1359
2010-11-17,4.8,5.3,0,0,15.6,10.6,260,280,10.3,19.2,1550,1489
2010-11-18,3.2,0,0,0,12.8,7.2,300,300,6.3,9.8,1551,1566
2010-11-19,2.6,0,0,0,8.9,4.4,270,290,6.7,9.8,1552,1580
2010-11-20,3.4,0,0,0,12.8,5,220,210,7.6,11.2,1553,1507
2010-11-21,2.7,0,0,0,8.9,3.9,60,60,5.8,7.6,1554,1185
2010-11-22,2.7,0,0,0,18.3,7.2,220,200,6.7,10.7,1555,1285
2010-11-23,3.1,0,0,0,16.1,10,290,300,8,12.5,1556,1403
2010-11-24,4.3,0,0,0,10,5,300,300,8.9,13.9,1557,1476
2010-11-25,1.6,1.5,0,0,7.8,3.9,240,170,5.8,7.2,1558,914
2010-11-26,3.1,4.1,0,0,11.7,3.3,270,260,8.9,11.2,1559,1425
2010-11-27,4.3,0,0,0,5.6,1.1,270,260,10.3,14.8,1560,1349
2010-11-28,2,0,0,0,8.3,1.1,290,320,6.7,9.8,1561,1177
2010-11-29,1.2,0,0,0,8.9,1.7,140,150,4.5,5.8,1562,1291
2010-11-30,3.2,2.3,0,0,13.9,6.7,150,140,6.7,10.3,1563,1303
2010-12-01,5.1,30.5,0,0,15.6,4.4,150,190,10.3,18.3,1564,1534
2010-12-02,3.3,0,0,0,5.6,1.1,270,280,8,11.6,1565,1362
2010-12-03,2.7,0,0,0,4.4,0.6,290,280,5.4,7.6,1566,1491
2010-12-04,3.7,0,0,0,4.4,0,300,290,7.6,12.5,1567,1349
2010-12-05,4.4,0,0,0,1.7,-1.1,270,260,8.9,11.6,1568,1088
2010-12-06,4.8,0,0,0,1.7,-1.1,270,270,9.4,13.4,1569,1149
2010-12-07,4.5,0,0,0,2.2,-1.1,270,280,8.9,13.4,1570,1272
2010-12-08,4.3,0,0,0,1.1,-2.8,270,300,8.9,13,1571,1279
2010-12-09,3.6,0,0,0,-1.1,-5,300,300,8,11.2,1572,1245
2010-12-10,2,0,0,0,3.3,-5.6,70,170,4.5,6.3,1573,1467
2010-12-11,1.9,0,0,0,7.8,1.1,90,90,5.4,6.7,1574,1376
2010-12-12,3.3,35.1,0,0,13.3,4.4,170,150,9.4,16.5,1575,1042
2010-12-13,4.5,1,0,0,9.4,-6.1,300,300,9.4,12.5,1576,1212
2010-12-14,4.9,0.3,3,0,-5,-7.2,280,320,8,13,1577,1226
2010-12-15,4.5,0,0,0,-2.8,-6.7,300,310,9.4,13,1578,1269
2010-12-16,2.8,0,0,0,-1.1,-5,230,220,6.7,10.3,1579,1268
2010-12-17,3,0,0,0,2.2,-5,290,290,6.3,8.9,1580,1514
2010-12-18,1.6,0,0,0,2.2,-2.2,280,280,5.4,6.3,1581,1342
2010-12-19,2.2,0,0,0,2.8,-1.1,360,30,5.4,8,1582,1127
2010-12-20,3.9,0,0,0,2.8,-3.9,290,310,8.9,13,1583,1201
2010-12-21,4.3,0,0,0,3.3,-2.2,290,270,7.6,11.6,1584,1326
2010-12-22,4.2,0,0,0,3.3,-2.2,290,290,7.6,12.5,1585,1308
2010-12-23,5.4,0,0,0,1.7,-1.1,290,260,9.8,13.9,1586,1314
2010-12-24,3.3,0,0,0,4.4,-1.7,340,330,7.2,11.2,1587,1145
2010-12-25,1.7,0,0,0,0,-3.9,330,20,5.4,7.2,1588,763
2010-12-26,4.7,27.7,310,0,-1.1,-6.1,330,330,10.3,16.1,1589,645
2010-12-27,7.6,13.2,198,508,-2.2,-6.7,290,300,13.4,19.2,1590,451
2010-12-28,4.1,0,0,457,3.3,-4.4,270,290,9.8,14.3,1591,789
2010-12-29,3.5,0,0,406,2.8,-0.6,290,310,7.2,9.8,1592,962
2010-12-30,1.8,0,0,356,4.4,-2.2,230,250,5.4,7.2,1593,1124
2010-12-31,2.7,0,0,330,7.2,2.2,240,260,5.8,8.9,1594,1139
2011-01-01,1.4,0,0,305,11.7,4.4,250,200,5.4,7.2,1595,2359
2011-01-02,2.3,0.3,0,229,11.1,1.7,290,270,8.9,12.5,1596,996
2011-01-03,3.9,0,0,152,2.2,-2.2,290,280,9.4,13.4,1597,1138
2011-01-04,2.8,0,0,127,4.4,-1.1,250,200,5.8,8,1598,1301
2011-01-05,2.8,0,0,102,3.9,-1.7,270,300,6.7,8.9,1599,1364
2011-01-06,1.2,0,0,51,0.6,-3.3,260,270,4,5.8,1600,1356
2011-01-07,2.2,4.8,43,25,0.6,-3.9,270,120,5.4,7.2,1601,1332
2011-01-08,1.8,0,0,76,-0.6,-5,260,260,5.4,6.7,1602,1184
2011-01-09,5,0,0,51,0,-3.3,290,300,9.4,13,1603,1011
2011-01-10,3.9,0,0,51,1.7,-4.4,290,270,8,11.6,1604,1193
2011-01-11,2.6,6.4,76,51,-0.6,-5,50,50,6.7,8,1605,1297
2011-01-12,5.1,15.5,155,229,-0.6,-4.4,270,300,9.4,13.4,1606,1045
2011-01-13,4.7,0,0,203,-1.1,-7.8,290,290,7.6,11.2,1607,1252
2011-01-14,2.6,0,0,178,-1.1,-7.8,280,280,4.5,6.3,1608,1359
2011-01-15,2.1,0,0,152,3.3,-5,230,230,7.2,10.7,1609,1390
2011-01-16,3.6,0,0,127,2.8,-3.3,290,320,7.6,10.7,1610,1119
2011-01-17,3.1,0,0,102,-2.8,-7.2,330,320,6.3,8.9,1611,1084
2011-01-18,4.4,32.3,25,127,5,-4.4,60,60,9.8,13.9,1612,1216
2011-01-19,2.5,1.8,0,51,5,1.7,270,310,6.3,8,1613,1388
2011-01-20,3,0,0,25,1.7,-1.1,260,290,6.3,9.8,1614,1420
2011-01-21,4,10.4,107,152,0,-7.8,300,290,9.4,12.5,1615,1373
2011-01-22,2.6,0,0,152,-4.4,-10.6,300,270,6.3,8.9,1616,1222
2011-01-23,4.3,0,0,152,-4.4,-11.7,290,290,8.9,11.6,1617,1035
2011-01-24,2.6,0,0,152,-4.4,-14.4,280,300,6.3,8,1618,1071
2011-01-25,1.7,1.3,25,152,2.8,-4.4,230,210,6.3,8.9,1619,1239
2011-01-26,4.2,32.8,312,102,1.7,-1.1,20,20,9.8,16.5,1620,1071
2011-01-27,1.5,19.6,170,584,2.2,-1.7,300,290,6.3,9.8,1621,945
2011-01-28,1.6,0,0,508,1.1,-2.2,140,240,4.5,6.3,1622,1246
2011-01-29,1.9,0.3,0,483,2.2,-1.7,270,240,5.4,7.2,1623,1203
2011-01-30,2.5,0,0,457,3.9,-2.8,270,250,6.7,9.4,1624,1074
2011-01-31,2.6,0,0,432,-0.6,-5.6,60,40,5.4,7.2,1625,1100
2011-02-01,4,4.3,28,457,-1.1,-3.9,40,50,7.2,9.8,1626,1503
2011-02-02,2.9,17.8,13,432,3.3,-2.8,270,270,9.8,17,1627,1167
2011-02-03,4,0,0,406,1.1,-4.4,290,290,8.9,11.6,1628,1321
2011-02-04,2.7,0,0,406,1.1,-5,230,270,7.2,9.8,1629,1461
2011-02-05,2.5,5.3,0,381,6.1,-0.6,240,220,8.9,13.4,1630,1274
2011-02-06,3.1,0,0,381,7.2,2.8,250,230,9.8,14.8,1631,1104
2011-02-07,2.1,3.3,0,330,7.2,2.2,140,170,5.8,7.2,1632,1212
2011-02-08,5.5,2.8,0,279,5,-7.8,300,270,10.3,17.4,1633,1223
2011-02-09,3.6,0,0,254,-1.7,-9.4,270,290,7.2,12.5,1634,1335
2011-02-10,3.5,0,0,254,-1.7,-5.6,290,300,7.2,9.8,1635,1413
2011-02-11,2.7,0,0,203,2.8,-7.2,240,200,6.7,8.9,1636,1527
2011-02-12,3.8,0,0,203,4.4,-1.1,270,270,8.9,15.6,1637,1368
2011-02-13,3.5,0,0,203,7.8,-2.2,220,220,7.6,11.2,1638,1133
2011-02-14,5.9,0,0,178,14.4,2.8,290,290,13.9,19.2,1639,1237
2011-02-15,5.2,0,0,127,2.8,-3.9,290,280,12.5,17,1640,1429
2011-02-16,2.1,0,0,102,8.9,-3.3,230,260,7.2,11.2,1641,1454
2011-02-17,1.9,0,0,51,17.2,7.8,230,240,5.8,8,1642,1494
2011-02-18,3.2,0,0,0,19.4,7.8,270,280,10.3,16.1,1643,1569
2011-02-19,7.1,0,0,0,12.2,-5,290,300,13.9,21,1644,1290
2011-02-20,3.9,0,0,0,4.4,-6.1,290,300,9.8,13.9,1645,1132
2011-02-21,3.7,8.6,81,76,2.8,-4.4,30,40,8,11.2,1646,1068
2011-02-22,3.2,0,0,76,2.2,-8.9,40,330,8,10.7,1647,1233
2011-02-23,1.6,0,0,51,4.4,-6.1,340,40,4.5,6.7,1648,1255
2011-02-24,1.8,1.3,0,0,6.7,-1.1,150,180,5.4,7.6,1649,1264
2011-02-25,0,33.5,0,0,13.9,1.1,270,290,9.4,14.3,1650,1326
2011-02-26,0,0,0,0,6.1,-0.6,150,160,5.8,7.2,1651,1355
2011-02-27,2.9,0,0,0,10,3.3,300,290,7.2,10.3,1652,1228
2011-02-28,4.3,11.2,0,0,15.6,4.4,300,190,8.9,13.9,1653,1189
2011-03-01,3,0,0,0,7.8,0.6,350,320,7.2,11.6,1654,1691
2011-03-02,4.9,0,0,0,11.7,-3.9,290,270,9.4,14.3,1655,1444
2011-03-03,2.5,0,0,0,0.6,-6.7,330,260,6.7,10.3,1656,1322
2011-03-04,3.5,0,0,0,5,-2.8,150,190,6.7,9.8,1657,1501
2011-03-05,4,0.3,0,0,16.1,5,180,170,8,13,1658,1443
2011-03-06,3.8,51.3,0,0,12.2,10,170,150,8,14.8,1659,1075
2011-03-07,4.6,2,0,0,11.7,1.1,290,300,9.4,13.9,1660,1164
2011-03-08,2.1,0,0,0,8.9,-1.7,330,30,5.8,7.2,1661,1359
2011-03-09,4.8,0,0,0,7.2,1.1,110,70,8.9,11.6,1662,1403
2011-03-10,4.8,27.2,0,0,11.7,3.3,130,140,10.3,18.3,1663,1306
2011-03-11,3.8,23.1,0,0,12.8,4.4,140,160,10.3,17.4,1664,1572
2011-03-12,3.7,0,0,0,13.3,3.3,260,270,7.6,10.3,1665,1505
2011-03-13,4.2,0,0,0,11.7,5,270,280,9.4,14.8,1666,1163
2011-03-14,2.3,0,0,0,7.2,2.8,30,290,5.4,7.6,1667,1240
2011-03-15,2.3,0,0,0,8.3,1.1,130,160,6.3,8,1668,1481
2011-03-16,1.3,14.2,0,0,13.9,3.3,60,50,7.6,10.3,1669,1333
2011-03-17,2.5,0,0,0,18.3,6.7,240,240,6.3,10.7,1670,1392
2011-03-18,3.6,0,0,0,25,10.6,280,270,9.8,14.8,1671,1579
2011-03-19,3.9,0,0,0,15,3.3,290,320,8,10.7,1672,1408
2011-03-20,2.9,0,0,0,10.6,1.1,180,30,6.3,9.4,1673,1235
2011-03-21,2.2,11.2,0,0,7.2,2.2,160,130,6.7,9.8,1674,1146
2011-03-22,3.8,0,0,0,10,4.4,290,290,7.2,11.2,1675,1401
2011-03-23,3,22.1,0,0,4.4,0,50,60,7.6,10.3,1676,1262
2011-03-24,2.9,2.3,25,25,6.7,-1.1,80,340,6.7,9.4,1677,1365
2011-03-25,3.1,0,0,0,5.6,-2.2,280,270,7.2,9.8,1678,1515
2011-03-26,4,0,0,0,4.4,-3.3,270,290,7.2,12.5,1679,1256
2011-03-27,3.8,0,0,0,7.2,-2.2,300,310,7.6,12.5,1680,1127
2011-03-28,4.2,0,0,0,7.2,-3.3,300,270,7.6,13,1681,1243
2011-03-29,3.5,0,0,0,9.4,-0.6,290,290,7.2,10.7,1682,1191
2011-03-30,2,0.3,0,0,11.7,2.2,160,170,6.7,8.9,1683,1358
2011-03-31,4.8,3.3,0,0,6.1,2.8,60,70,9.4,12.5,1684,1311
2011-04-01,3.4,4.6,0,0,6.7,1.7,270,270,7.6,10.3,1685,1697
2011-04-02,4.6,0,0,0,12.8,3.3,270,280,8,11.2,1686,1435
2011-04-03,3.6,0,0,0,14.4,5.6,290,290,7.6,13,1687,1245
2011-04-04,3,1.5,0,0,17.2,6.1,160,160,7.6,10.7,1688,1288
2011-04-05,4.7,4.1,0,0,19.4,5,290,310,9.4,14.8,1689,1367
2011-04-06,3,2.3,0,0,12.8,3.3,240,230,8,10.7,1690,1455
2011-04-07,2.9,0.5,0,0,11.1,5.6,60,40,7.2,9.8,1691,1464
2011-04-08,2,0,0,0,9.4,5.6,60,200,5.8,7.2,1692,1473
2011-04-09,2.2,0,0,0,14.4,4.4,130,140,5.4,7.2,1693,1474
2011-04-10,1.8,0,0,0,13.3,7.8,150,140,5.8,7.2,1694,1238
2011-04-11,3.1,0,0,0,27.2,10,250,240,6.3,9.8,1695,1342
2011-04-12,4.8,27.7,0,0,22.2,7.2,50,60,11.6,14.8,1696,1282
2011-04-13,5.3,9.7,0,0,10,6.1,60,60,14.3,17.9,1697,1349
2011-04-14,2.6,0,0,0,20.6,8.9,30,30,7.2,12.5,1698,1550
2011-04-15,4.3,0,0,0,13.3,5,60,60,9.8,12.5,1699,1616
2011-04-16,5.5,36.8,0,0,12.8,5,90,110,10.7,17.4,1700,1213
2011-04-17,4.2,8.4,0,0,16.1,10,170,250,9.8,15.6,1701,1192
2011-04-18,3.1,0,0,0,17.2,8.3,170,210,6.3,10.3,1702,1296
2011-04-19,2.8,0.8,0,0,11.7,8.3,70,60,7.2,9.8,1703,1245
2011-04-20,2.6,0,0,0,18.3,7.2,50,70,7.6,10.7,1704,1413
2011-04-21,4.6,0,0,0,17.2,6.1,290,300,8.9,14.3,1705,1384
2011-04-22,3.2,0,0,0,10.6,4.4,160,100,5.8,9.8,1706,1396
